name,city,state,original_type,detected_type,estimated_acres,verification_priority,skip_reason,verified_acres,confidence,source,status,notes
University of Wyoming,Laramie,Wyoming,Public | 4-year,college,0.0,MEDIUM,,,,,,
Stanford University,Stanford,California,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Purdue University-Main Campus,West Lafayette,Indiana,Public | 4-year,college,0.0,MEDIUM,,,,,,
Blue Hills Regional Technical School,Canton,Massachusetts,Public | 2-year,college,0.0,MEDIUM,,,,,,
Parker University,Dallas,Texas,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
City College-Hollywood,Hollywood,Florida,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Meridian College,Sarasota,Florida,Private For-Profit | 2-year,college,72.0,MEDIUM,,,,,,
Georgia State University-Perimeter College,Atlanta,Georgia,Public | 2-year,college,0.0,MEDIUM,,,,,,
Georgia Piedmont Technical College,Clarkston,Georgia,Public | 2-year,college,0.0,MEDIUM,,,,,,
ETI School of Skilled Trades,Willowbrook,Illinois,Private For-Profit | 2-year,college,700.0,MEDIUM,,,,,,
Traxlers School of Hair,Jackson,Mississippi,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Warren County Community College,Washington,New Jersey,Public | 2-year,college,0.0,MEDIUM,,,,,,
St. John's College,Santa Fe,New Mexico,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Bais Medrash Elyon,Monsey,New York,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Antioch University-Los Angeles,Culver City,California,Private Non-Profit | 4-year,college,140.0,MEDIUM,,,,,,
Antioch University-Santa Barbara,Santa Barbara,California,Private Non-Profit | 4-year,college,140.0,MEDIUM,,,,,,
Antioch University-New England,Keene,New Hampshire,Private Non-Profit | 4-year,college,140.0,MEDIUM,,,,,,
Antioch University-Seattle,Seattle,Washington,Private Non-Profit | 4-year,college,140.0,MEDIUM,,,,,,
Antioch University,Yellow Springs,Ohio,Private Non-Profit | 4-year,college,140.0,MEDIUM,,,,,,
Mid-America Christian University,Oklahoma City,Oklahoma,Private Non-Profit | 4-year,college,65.0,MEDIUM,,,,,,
Miller-Motte College-Tulsa,Tulsa,Oklahoma,Private For-Profit | 2-year,college,1.0,MEDIUM,,,,,,
Francis Tuttle Technology Center,Oklahoma City,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Central Technology Center,Drumright,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Carrington College-Portland,Portland,Oregon,Private For-Profit | 2-year,college,1.0,MEDIUM,,,,,,
Career Technology Center of Lackawanna County,Scranton,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Palo Alto College,San Antonio,Texas,Public | 4-year,college,0.0,MEDIUM,,,,,,
HJ International Graduate School for Peace and Public Leadership,New York,New York,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Athens Technical College,Athens,Georgia,Public | 2-year,college,0.0,MEDIUM,,,,,,
GateWay Community College-Central City,Phoenix,Arizona,Public | 2-year,college,0.0,MEDIUM,,,,,,
Carrington College-San Leandro Campus,San Leandro,California,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
The Salon Professional Academy-Nampa,Nampa,Idaho,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Beckfield College-Florence,Florence,Kentucky,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
University of Louisiana-System Administration,Baton Rouge,Louisiana,Public | Admin Unit,college,0.0,MEDIUM,,,,,,
Dorsey College-Wayne,Wayne,Michigan,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Ecumenical Theological Seminary,Detroit,Michigan,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Ross Medical Education Center-Saginaw,Saginaw,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Sussex County Community College,Newton,New Jersey,Public | 2-year,college,0.0,MEDIUM,,,,,,
Landmark College,Putney,Vermont,Private Non-Profit | 4-year,college,110.0,MEDIUM,,,,,,
Mississippi Community College Board,Jackson,Mississippi,Public | Admin Unit,college,0.0,MEDIUM,,,,,,
Yeshiva Gedolah of Greater Detroit,Oak Park,Michigan,Private Non-Profit | 4-year,college,1.0,MEDIUM,,,,,,
Collin County Community College District,McKinney,Texas,Public | 4-year,college,0.0,MEDIUM,,,,,,
Owensboro Community and Technical College,Owensboro,Kentucky,Public | 2-year,college,0.0,MEDIUM,,,,,,
Moore Norman Technology Center,Norman,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Franklin County Career and Technology Center,Chambersburg,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Ogle School Hair Skin Nails-Hurst,Hurst,Texas,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Tennessee College of Applied Technology Nashville,Nashville,Tennessee,Public | 2-year,college,0.0,MEDIUM,,,,,,
ECPI University,Virginia Beach,Virginia,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Ms Roberts Academy of Beauty Culture,Hillside,Illinois,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Fortis Institute-Forty Fort,Forty Fort,Pennsylvania,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Laurel Business Institute,Uniontown,Pennsylvania,Private For-Profit | 2-year,college,4.0,MEDIUM,,,,,,
Aviation Institute of Maintenance-Philadelphia,Philadelphia,Pennsylvania,Private For-Profit | 2-year,college,1.0,MEDIUM,,,,,,
Dorsey College-Roseville,Roseville,Michigan,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Red River Technology Center,Duncan,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Southern Union State Community College,Wadley,Alabama,Public | 2-year,college,0.0,MEDIUM,,,,,,
South University-Columbia,Columbia,South Carolina,Private For-Profit | 4-year,college,299.0,MEDIUM,,,,,,
Clinton Technical School,Clinton,Missouri,Public | 2-year,college,0.0,MEDIUM,,,,,,
Greene County Career and Technology Center,Waynesburg,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Lac Courte Oreilles Ojibwe University,Hayward,Wisconsin,Public | 4-year,college,0.0,MEDIUM,,,,,,
Diesel Driving Academy-Shreveport,Shreveport,Louisiana,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Pima Medical Institute-Mesa,Mesa,Arizona,Private For-Profit | 2-year,college,0.29,MEDIUM,,,,,,
Platt College-Los Angeles,Alhambra,California,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Platt College-Aurora,Greenwood Village,Colorado,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Northwestern College,Oak Lawn,Illinois,Private For-Profit | 4-year,college,1.0,MEDIUM,,,,,,
Ross Medical Education Center-Brighton,Brighton,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Ross Medical Education Center-Ann Arbor,Ann Arbor,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Dorsey School of Beauty,Taylor,Michigan,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Pike-Lincoln Technical Center,Eolia,Missouri,Public | 2-year,college,0.0,MEDIUM,,,,,,
St Charles Community College,Cottleville,Missouri,Public | 2-year,college,0.0,MEDIUM,,,,,,
University of Massachusetts Global,Aliso Viejo,California,Public | 4-year,college,63.0,MEDIUM,,,,,,
New College of Florida,Sarasota,Florida,Public | 4-year,college,0.0,MEDIUM,,,,,,
Conservatory of Recording Arts and Sciences,Tempe,Arizona,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
San Joaquin Valley College-Fresno,Fresno,California,Private For-Profit | 2-year,college,5.5,MEDIUM,,,,,,
Dr. Ida Rolf Institute,Boulder,Colorado,Private Non-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Ross Medical Education Center-Port Huron,Port Huron,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Raphael's School of Beauty Culture Inc-Alliance,Alliance,Ohio,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Metro Technology Centers,Oklahoma City,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Luna Community College,Las Vegas,New Mexico,Public | 2-year,college,0.0,MEDIUM,,,,,,
Yeshivah Gedolah Rabbinical College,Miami Beach,Florida,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Raphael's School of Beauty Culture Inc-Brunswick,Brunswick,Ohio,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
University of Advancing Technology,Tempe,Arizona,Private For-Profit | 4-year,college,2.0,MEDIUM,,,,,,
Paradise Valley Community College,Phoenix,Arizona,Public | 4-year,college,0.0,MEDIUM,,,,,,
Chandler-Gilbert Community College,Chandler,Arizona,Public | 2-year,college,0.0,MEDIUM,,,,,,
Great Plains Technology Center,Lawton,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Roane-Jackson Technical Center,Leroy,West Virginia,Public | 2-year,college,0.0,MEDIUM,,,,,,
Pioneer Technology Center,Ponca City,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Portage Lakes Career Center,Uniontown,Ohio,Public | 2-year,college,0.0,MEDIUM,,,,,,
Caddo Kiowa Technology Center,Fort Cobb,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
"Center for Instruction, Technology & Innovation",Mexico,New York,Public | 2-year,college,0.0,MEDIUM,,,,,,
International School of Skin Nailcare & Massage Therapy,Sandy Springs,Georgia,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Southern Oklahoma Technology Center,Ardmore,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Autry Technology Center,Enid,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Greene County Career Center,Xenia,Ohio,Public | 2-year,college,0.0,MEDIUM,,,,,,
Canadian Valley Technology Center,El Reno,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes Barre,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Meridian Technology Center,Stillwater,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Waynesville Career Center,Waynesville,Missouri,Public | 2-year,college,0.0,MEDIUM,,,,,,
Morris County Vocational School District,Denville,New Jersey,Public | 2-year,college,0.0,MEDIUM,,,,,,
Ross Medical Education Center-Roosevelt Park,Roosevelt Park,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Ross Medical Education Center-Kentwood,Kentwood,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Universal Technical Institute of Illinois Inc,Lisle,Illinois,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Pennsylvania College of Technology,Williamsport,Pennsylvania,Public | 4-year,college,0.0,MEDIUM,,,,,,
Commonwealth Institute of Funeral Service,Houston,Texas,Private Non-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Delta College of Arts & Technology,Baton Rouge,Louisiana,Private For-Profit | 2-year,college,640.0,MEDIUM,,,,,,
Stone Child College,Box Elder,Montana,Public | 4-year,college,0.0,MEDIUM,,,,,,
New York Academy of Art,New York,New York,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Suffolk County Community College,Selden,New York,Public | 2-year,college,0.0,MEDIUM,,,,,,
Las Positas College,Livermore,California,Public | 2-year,college,0.0,MEDIUM,,,,,,
Ogeechee Technical College,Statesboro,Georgia,Public | 2-year,college,0.0,MEDIUM,,,,,,
Remington College-Mobile Campus,Mobile,Alabama,Private Non-Profit | 2-year,college,2.0,MEDIUM,,,,,,
Southern Technical College,Fort Myers,Florida,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Mercy-St Luke's School of Radiologic Technology,Cedar Rapids,Iowa,Private Non-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Northwest Technology Center-Alva,Alva,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
California State University-San Marcos,San Marcos,California,Public | 4-year,college,0.0,MEDIUM,,,,,,
Interactive College of Technology-Newport,Newport,Kentucky,Private For-Profit | 2-year,college,14.0,MEDIUM,,,,,,
Miller-Motte College-McCann-Monroe,Monroe,Louisiana,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Ross Medical Education Center-Taylor,Taylor,Michigan,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Interactive College of Technology,Houston,Texas,Private For-Profit | 2-year,college,14.0,MEDIUM,,,,,,
NorthWest Arkansas Community College,Bentonville,Arkansas,Public | 2-year,college,0.0,MEDIUM,,,,,,
H W Brewster Technical College,Tampa,Florida,Public | 2-year,college,0.0,MEDIUM,,,,,,
Hodges University,Fort Myers,Florida,Private Non-Profit | 4-year,college,66.0,MEDIUM,,,,,,
University of St. Augustine for Health Sciences,San Marcos,California,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Capital Area Career Center,Springfield,Illinois,Public | 2-year,college,0.0,MEDIUM,,,,,,
Hair Professionals Career College,Palos Hills,Illinois,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Southwest Technology Center,Altus,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Western Area Career & Technology Center,Canonsburg,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Nossi College of Art and Design,Nashville,Tennessee,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Pima Medical Institute-Seattle,Seattle,Washington,Private For-Profit | 2-year,college,0.29,MEDIUM,,,,,,
Mineral County Vocational Technical Center,Keyser,West Virginia,Public | 2-year,college,0.0,MEDIUM,,,,,,
Hypnosis Motivation Institute,Tarzana,California,Private Non-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Southeastern Technical College,Vidalia,Georgia,Public | 2-year,college,0.0,MEDIUM,,,,,,
Massachusetts School of Law,Andover,Massachusetts,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,Florida,Private For-Profit | 2-year,college,20.0,MEDIUM,,,,,,
Erwin Technical College,Tampa,Florida,Public | 2-year,college,0.0,MEDIUM,,,,,,
Worsham College of Mortuary Science,Wheeling,Illinois,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Bryan University,Springfield,Missouri,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Oregon College of Oriental Medicine,Portland,Oregon,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Central Pennsylvania Institute of Science and Technology,Pleasant Gap,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Northwest Educational Center,Houston,Texas,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
PCI Health Training Center,Dallas,Texas,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Hamrick School,Medina,Ohio,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Fortis College,Mobile,Alabama,Private For-Profit | 2-year,college,9.0,MEDIUM,,,,,,
Downey Adult School,Downey,California,Public | 2-year,college,0.0,MEDIUM,,,,,,
Modern Technology School,Fountain Valley,California,Private For-Profit | 2-year,college,500.0,MEDIUM,,,,,,
National Career Education,Citrus Heights,California,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
North-West College-Glendale,Glendale,California,Private For-Profit | 2-year,college,140.0,MEDIUM,,,,,,
Fremont University,Cerritos,California,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Pomona Unified School District Adult and Career Education,Pomona,California,Public | 2-year,college,0.0,MEDIUM,,,,,,
Universal College of Beauty Inc-Los Angeles 2,Los Angeles,California,Private For-Profit | 2-year,college,120.0,MEDIUM,,,,,,
IBMC College,Fort Collins,Colorado,Private For-Profit | 2-year,college,2.0,MEDIUM,,,,,,
Avalon Institute-Aurora,Aurora,Colorado,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Fortis College-Smyrna,Smyrna,Georgia,Private For-Profit | 2-year,college,3.0,MEDIUM,,,,,,
Ross College-Davenport,Davenport,Iowa,Private For-Profit | 2-year,college,28.0,MEDIUM,,,,,,
Diesel Driving Academy-Baton Rouge,Baton Rouge,Louisiana,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Rob Roy Academy-Worcester,Worcester,Massachusetts,Private For-Profit | 2-year,college,71.0,MEDIUM,,,,,,
Upper Cape Cod Regional Technical School,Bourne,Massachusetts,Public | 2-year,college,0.0,MEDIUM,,,,,,
All-State Career-Baltimore,Baltimore,Maryland,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Adler Graduate School,Minnetonka,Minnesota,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Lincoln Technical Institute-Moorestown,Moorestown,New Jersey,Private For-Profit | 2-year,college,3.0,MEDIUM,,,,,,
MCVSD,Freehold,New Jersey,Public | 2-year,college,0.0,MEDIUM,,,,,,
Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,New York,Private Non-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Knox County Career Center,Mount Vernon,Ohio,Public | 2-year,college,0.0,MEDIUM,,,,,,
Madison Adult Career Center,Mansfield,Ohio,Public | 2-year,college,0.0,MEDIUM,,,,,,
Remington College-Cleveland Campus,Cleveland,Ohio,Private Non-Profit | 2-year,college,2.0,MEDIUM,,,,,,
Brown & Clermont Adult Career Campuses,Bethel,Ohio,Public | 2-year,college,0.0,MEDIUM,,,,,,
Chisholm Trail Technology Center,Omega,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Gordon Cooper Technology Center,Shawnee,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
Kiamichi Technology Center-McAlester,McAlester,Oklahoma,Public | 2-year,college,0.0,MEDIUM,,,,,,
YTI Career Institute-Altoona,Altoona,Pennsylvania,Private For-Profit | 2-year,college,13.0,MEDIUM,,,,,,
Eastern Center for Arts and Technology,Willow Grove,Pennsylvania,Public | 2-year,college,0.0,MEDIUM,,,,,,
Academy of Hair Technology,Greenville,South Carolina,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Queen City College,Clarksville,Tennessee,Private For-Profit | 2-year,college,100.0,MEDIUM,,,,,,
Remington College-Fort Worth Campus,North Richland Hills,Texas,Private Non-Profit | 2-year,college,2.0,MEDIUM,,,,,,
School of Automotive Machinists & Technology,Houston,Texas,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Nuvani Institute,San Antonio,Texas,Private For-Profit | 2-year,college,237.0,MEDIUM,,,,,,
Nuvani Institute,Eagle Pass,Texas,Private For-Profit | 2-year,college,237.0,MEDIUM,,,,,,
Centura College-Newport News,Newport News,Virginia,Private For-Profit | 2-year,college,1.0,MEDIUM,,,,,,
Centura College-Norfolk,Norfolk,Virginia,Private For-Profit | 2-year,college,1.0,MEDIUM,,,,,,
Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,Virginia,Public | 2-year,college,0.0,MEDIUM,,,,,,
Northwest College of Art & Design,Tacoma,Washington,Private For-Profit | 4-year,college,26.0,MEDIUM,,,,,,
University of Washington-Bothell Campus,Bothell,Washington,Public | 4-year,college,0.0,MEDIUM,,,,,,
University of Washington-Tacoma Campus,Tacoma,Washington,Public | 4-year,college,0.0,MEDIUM,,,,,,
Huntington School of Beauty Culture,Huntington,West Virginia,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Valley College-Beckley,Beckley,West Virginia,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Valley College-Martinsburg,Martinsburg,West Virginia,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
Bellus Academy-Poway,Poway,California,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Capstone College,Pasadena,California,Private For-Profit | 2-year,college,400.0,MEDIUM,,,,,,
Central Coast College,Salinas,California,Private For-Profit | 2-year,college,168.0,MEDIUM,,,,,,
Pacific College of Health and Science,San Diego,California,Private For-Profit | 4-year,college,0.0,MEDIUM,,,,,,
National Aviation Academy of Tampa Bay,Clearwater,Florida,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
Madison Oneida BOCES-Practical Nursing Program,Verona,New York,Public | 2-year,college,0.0,MEDIUM,,,,,,
College of Health Care Professions,Houston,Texas,Private For-Profit | 2-year,college,0.0,MEDIUM,,,,,,
